DOI,Cited Paper ID,Paper DOI
10.1038/s41598-024-59445-1,6b3adc14f7532a614c666127b4c36ee6841f7167,10.1038/s41598-020-76940-3
10.1038/s41598-024-59445-1,96306106664e36cacd2676deb13189e5a87ebc2f,10.1101/2020.01.22.914473
10.1038/s41598-024-59445-1,c71f34e3118b68988f6794c31e3b1fd271f73dea,10.1523/ENEURO.0312-20.2021
10.1038/s41598-024-59445-1,c35faf16a24a325a17b861877b3b1e859974c5fe,10.1101/617407
10.1038/s41598-024-59445-1,0bace0dfb792e1db8689f2f15bc5d11adc671d70,10.1371/journal.pone.0220884
10.1038/s41598-024-59445-1,7e8bf7b3f7916d1eac3d460e94c00ad83d252cbd,10.1159/000490173
10.1038/s41598-024-59445-1,10c6df7dd21dd48a74c141690cb2aa45476edd1d,10.1371/journal.pone.0221861
10.1038/s41598-024-59445-1,a699b3636f2e85c8b5993572190c402fdde33ba5,10.1371/journal.pone.0163695
10.1038/s41598-024-59445-1,f218497f868e3c159c40417490ef58a4d3d5874b,10.1371/journal.pone.0163556
10.1038/s41598-024-59445-1,dcf0ce2bf31ecd718590a61d5788d9f465ecf5b0,10.1016/j.tins.2015.12.006
10.1038/s41598-024-59445-1,ef2187150591749bdcfb5e7b34b398bcbb1c6587,10.1152/jn.00096.2015
10.1038/s41598-024-59445-1,df1dbcf9087a40ab1440d724d03cffaddf4d7984,10.1523/JNEUROSCI.5061-14.2015
10.1038/s41598-024-59445-1,b89e38c0d4e08022d4c5c3e40adf4a1727f5cecd,10.1152/jn.00009.2015
10.1038/s41598-024-59445-1,d3fad436fcba19c8ea34c08733e3d7d06970e51c,10.1152/jn.00415.2014
10.1038/s41598-024-59445-1,c3569d8fc63d7079b60307f90cb5547280d1ba43,10.1016/j.neures.2014.12.010
10.1038/s41598-024-59445-1,0ad5dbcd4aca789ddf85f690e12b0f3838c1e295,10.1371/journal.pone.0123321
10.1038/s41598-024-59445-1,84ac7ff04ea06cddedcb8e52ca7a2b9892e5f25d,10.1523/JNEUROSCI.5306-13.2014
10.1038/s41598-024-59445-1,5d14a583303b86353bf6bea92e7b63d8ced4195b,10.1007/s00221-014-3833-0
10.1038/s41598-024-59445-1,0235d707b1a024f799a9fb3104cc3d04004663ee,10.1111/ejn.12288
10.1038/s41598-024-59445-1,4657c8ce8cd7f2594770e0e05b55facb31cd2c1f,10.3389/fnhum.2013.00307
10.1038/s41598-024-59445-1,6e7a3d08c3598fef0c806d03d9d9818d79c887d7,10.1007/s00221-013-3565-6
10.1038/s41598-024-59445-1,2df624f743bf60dff05c70e6d8e84805f33aae9c,10.1152/jn.00002.2011
10.1038/s41598-024-59445-1,bd142e67efb051ab428e5f0c27e6a0095a9e6715,10.1152/jn.00909.2009
10.1038/s41598-024-59445-1,7197e1eeb352fda555ad186fa41983dc0f2ad57d,10.1186/1471-2202-11-150
10.1038/s41598-024-59445-1,fc91ba123a8242ed3b3ed7633b46204defa166b2,10.1146/annurev-neuro-060909-153135
10.1038/s41598-024-59445-1,9a0b35871bbe9afa94e50b3986ffe190833b22e3,10.1016/j.cub.2010.04.035
10.1038/s41598-024-59445-1,772e2965cda88d07e5636c52ead19e07699a1012,10.1523/JNEUROSCI.4571-09.2010
10.1038/s41598-024-59445-1,fa123017e213beda374a4c84fbc30eaace638ac1,10.1016/j.humov.2010.02.004
10.1038/s41598-024-59445-1,5b60f9181f7746d8a355fb1ff188cc4d88fb9285,10.1007/s00221-010-2155-0
10.1038/s41598-024-59445-1,8e3a754d6635a7bbc1cd5256b8606bd7fd008a1b,10.1097/WCO.0b013e328315a293
10.1038/s41598-024-59445-1,51bad571c88e74de862f8d37e4b1b23fe7a632e8,10.1038/nn.2229
10.1038/s41598-024-59445-1,84ce9d128aa186fb08a0c52b180a324042c42da6,10.1167/8.15.2
10.1038/s41598-024-59445-1,27698fe759d1abcde4cca1c54104e2a738a24870,10.1523/JNEUROSCI.3071-08.2008
10.1038/s41598-024-59445-1,6d1081b91aeb47799d3e4b767042f6721523a916,10.1162/neco.2008.04-07-507
10.1038/s41598-024-59445-1,bf3158d3b81419f79ff32429f502f4276e7536a1,10.1016/j.cub.2008.04.071
10.1038/s41598-024-59445-1,33407fedad9d613fef201b78177b9e71b8951f97,10.3200/JMBR.40.3.246-264
10.1038/s41598-024-59445-1,0f43650278ddb9c50b6c73ade530eea1a92d326a,10.1152/JN.00209.2006
10.1038/s41598-024-59445-1,663fb01ba99b627b7c1860f75535bd6944504c37,10.1523/JNEUROSCI.5317-05.2006
10.1038/s41598-024-59445-1,190114ef4e972f6ac0c7e1c9f890aea9a5a9cfc8,10.1097/01.WCO.0000200544.29915.CC
10.1038/s41598-024-59445-1,206100192d90f7ddcd6a8c81d12586ba76545b2b,10.1007/s00221-005-2247-4
10.1038/s41598-024-59445-1,1adb429858d72151bac83caef5105c0c0942f15a,10.1523/JNEUROSCI.4218-04.2005
10.1038/s41598-024-59445-1,1b651f53058e5f27b3068a6001cc4f68a141a5d9,10.1523/JNEUROSCI.23-27-09032.2003
10.1038/s41598-024-59445-1,d733f0df25b1a2c160a8ad7c682c762c3a22364a,10.1007/s00221-003-1392-x
10.1038/s41598-024-59445-1,3d00c2318ec2950ad32bb430be66bb5afb8f7f7f,10.1007/s002210100704
10.1038/s41598-024-59445-1,5aa9e570c908c0d36d7b71a71c54201d0fb7ae26,10.1523/JNEUROSCI.20-23-08916.2000
10.1038/s41598-024-59445-1,04580c49d50d7a6c16bc93efec0f5dd4fad95078,10.1523/JNEUROSCI.18-18-07511.1998
10.1038/s41598-024-59445-1,11918df72cdbd53021e00a67bc5f83c16cee0395,10.1523/JNEUROSCI.14-05-03208.1994
10.1038/s41598-024-59445-1,47ae3eeb90d91b89be8e4e7d833502a9ccc86886,10.1007/978-1-4614-5465-6_1
10.1038/s41598-024-59445-1,573e768a56e7d28e9a8c8ff0f3d8c2b5a4cc8be0,10.1152/JN.00622.2002
10.1038/s41598-024-59445-1,8a7d690c3254f05a15fa785ce589fc8e8d9936c7,10.1155/1999/870175
10.3390/life14020203,d093c98af1bfb9cf8d19e30070d989b2860c1f0e,10.1093/sleep/zsad151
10.3390/life14020203,06756a16a5e402295214b7e62d1d54aada1fdced,10.1093/sleep/zsab103
10.3390/life14020203,e27b194a9891bbca424c04cbfd104e81cd2e2c9a,10.1016/j.neubiorev.2020.07.028
10.3390/life14020203,d5d50e54a01fe068c82dea8f56003cce5e2e5d45,10.1098/rstb.2019.0232
10.3390/life14020203,db4f9fe901e8f9bd99f8fec477a3ef90d0653edd,10.1016/j.neubiorev.2017.04.026
10.3390/life14020203,b6f8680d6eb7dbb88ab9a83e87cea42880f18f7a,10.3389/fpsyg.2015.01339
10.3390/life14020203,24efde4dc7d545747550f428149351a86a86633a,10.1111/jsr.12207
10.3390/life14020203,50208d6f7268a2fb3fcfa7c5d2e13eccd1ef0649,10.1002/hipo.22183
10.3390/life14020203,55d38f23f1313d44f24b4ac1727e24942fc2a6e2,10.1080/09658211.2012.711837
10.3390/life14020203,67e2a2ac6f8249dc96c880bcb2c1c3cd968e5927,10.1111/J.1479-8425.2012.00576.X
10.3390/life14020203,9789ee59fbeb6374ee6bbf58d1a1954e5291cbf8,10.1002/mus.22322
10.3390/life14020203,3d60e1d88ce5db0d9c199b2295c3c7abfbb4e33e,10.1080/02640414.2012.660188
10.3390/life14020203,c8223c2b20112acfc389b1d53a2133d2387f0a8b,10.1016/j.mehy.2011.04.017
10.3390/life14020203,6f2961096b0732552f886d99add69f6a0335b79e,10.1080/02640414.2011.565782
10.3390/life14020203,16aa81d0f5afab304ac33edbfbfd9e0353f1a40a,10.1093/cercor/bhr034
10.3390/life14020203,2f3b05c4dd166f16f2b22ddfc8ce1c6c3e2857b3,10.1016/j.smrv.2008.08.002
10.3390/life14020203,a959d10b0982c13d33f83b90a0a7df03e0ba90ff,10.1016/j.bbr.2008.11.012
10.3390/life14020203,1ed607dcc4dbee9ff448515603a4efdcb573754e,10.2478/v10078-008-0015-9
10.3390/life14020203,99f87529cdcfe6bbac11d61ac311571fccca9348,10.1111/j.1365-2869.2006.00522.x
10.3390/life14020203,bc45769a57087ffceab785bc624b99acf0aa5c7a,10.1038/nature04286
10.3390/life14020203,f162f860bb6482834a68a14fa480538ad2d50638,10.1016/J.COGBRAINRES.2005.01.012
10.3390/life14020203,a820a30b94e1ce93bf39ba050ba18d163fab1ccc,10.1038/nrn1426
10.3390/life14020203,801c49220dce58397a05e3d97e29e8a6a076924c,10.1016/j.cub.2004.01.027
10.3390/life14020203,49aa7d53d2212901ab30d944997d274b4cc6766e,10.3758/BF03196276
10.3390/life14020203,6832185be7ca0383ac7052799d06e4abc7dd3175,10.1016/S0022-3956(01)00019-X
10.3390/life14020203,b48f07afa81372824cbb85b8461390d1dd4513cf,10.2466/pms.1991.73.1.243
10.3390/life14020203,b8cd3f579fbef025dd00e2bedd591df30b99058e,10.1126/SCIENCE.7302594
10.3390/life14020203,bc63e9565887b7c090f74bc787013f009cd9cdf6,10.5334/PB.1018
10.3390/life14020203,0a2015dc6d33373f79dc69b373be2ab47497b7a6,10.1007/978-3-540-29678-2_6166
10.1371/journal.pone.0297841,affb6e0d3d9759dbb4101a5ef6486aa4455b887d,10.1101/2022.09.07.506899
10.1371/journal.pone.0297841,d1cafce7f386b3642e106851f0004a7676233a5a,10.1016/j.ijchp.2022.100333
10.1371/journal.pone.0297841,6c68235ebda21073cea7344da69956a585842137,10.1016/j.pneurobio.2022.102247
10.1371/journal.pone.0297841,d0823c9b36abf87c6a2ad19ec422e15dc4115ef2,10.1177/15459683211062899
10.1371/journal.pone.0297841,3a6eab061e8a12b156df8e35454b50944eb65c93,10.3233/RNN-211195
10.1371/journal.pone.0297841,88fb729f0dbc0af8a993ef7c810302d2eb0499d5,10.1523/JNEUROSCI.1154-21.2021
10.1371/journal.pone.0297841,b8207bde0309e6bf35b3a48a42c230e953bf2509,10.1038/s41598-021-97974-1
10.1371/journal.pone.0297841,5415b21c4f9e098a149e543b4533b28d4bd9ee05,10.1016/j.neuroscience.2021.08.032
10.1371/journal.pone.0297841,03419401db221ca97ab986e7e1b6e9369ea18d5e,10.1212/WNL.0000000000011667
10.1371/journal.pone.0297841,390457e4638910caace15396140a81ee81487e8a,10.1161/CIR.0000000000000950
10.1371/journal.pone.0297841,b2af3ebc335076d3e4a30494bea92f6933dd42d2,10.1016/j.neuroimage.2020.117536
10.1371/journal.pone.0297841,2b9d12cf1da7e49613f37c00c247486d0c8e0272,10.1113/JP280378
10.1371/journal.pone.0297841,2e95e9de20ca94037366b0255e13bf28c523a662,10.1038/s42003-022-03378-w
10.1371/journal.pone.0297841,6f370dcc2472d5481a57b458cf1d0bb0d7bf25cb,10.1002/hbm.25041
10.1371/journal.pone.0297841,8070aed063e1abe667c65b13c99d1cc819529f13,10.1186/s42466-020-00060-6
10.1371/journal.pone.0297841,86eb3370c4cdfc7266a4df9b4dc661d8331a456b,10.3389/fnins.2020.00336
10.1371/journal.pone.0297841,a3da087355dee2f908734f5be613aff4e90ecc89,10.3390/ijms21051805
10.1371/journal.pone.0297841,59706e21d13ff9453dbfa9f241e68c7b97033585,10.1177/2333721419896884
10.1371/journal.pone.0297841,8adecd406e2237a8e4b36f5f5cc45b3155008432,10.1016/j.jsams.2019.10.015
10.1371/journal.pone.0297841,18ead677a1cf5e8108a473b4b26897ca0019f974,10.1016/j.neuroscience.2019.05.049
10.1371/journal.pone.0297841,d8de6b18497823512b556041dd86a70f12a8b1f2,10.3758/s13428-018-01193-y
10.1371/journal.pone.0297841,b28ee8c97c6a92e77c81792d5f5a6ce7b5d3583f,10.1155/2018/4756785
10.1371/journal.pone.0297841,47355a3f9eb29b1095d40ca05ce86dc95fe15b19,10.3389/fpsyg.2018.02376
10.1371/journal.pone.0297841,9b0630fcddb7316d2786b0ebc2666d8681a22c10,10.1016/j.brs.2018.07.050
10.1371/journal.pone.0297841,a4e4440a276fd79232ba8dcb5e736c69d3c7eb88,10.1113/JP276626
10.1371/journal.pone.0297841,2b85ed3c646020d464fa0f1d41b78a2086aff06f,10.1016/j.neurobiolaging.2018.01.023
10.1371/journal.pone.0297841,26e5eff4170ac6e1d4ef14dcd9f9f2ea83f39d88,10.1113/JP274660
10.1371/journal.pone.0297841,0dc640d1e80cd02d1ebab9b67166846f72cfd857,10.1016/j.brs.2017.11.005
10.1371/journal.pone.0297841,0ea0761e813c2b5570a83a8e1173eb245f93d25c,10.1111/ejn.13569
10.1371/journal.pone.0297841,b1e33afb32c56faa554f3c00443d8facfd76d9f5,10.1161/STROKEAHA.116.015501
10.1371/journal.pone.0297841,e0a16b269a11efa792f51bb8ea8648fe58a87a82,10.3389/fnhum.2016.00442
10.1371/journal.pone.0297841,1526e3a55df988268a27f5f0117955916be6252d,10.1161/STR.0000000000000098
10.1371/journal.pone.0297841,8d2a9cd7946d425ba96291114531390e328ce221,10.1016/j.bbr.2015.12.020
10.1371/journal.pone.0297841,ec30fec43c9d21ba2a86e672215ad378c0067d64,10.1523/JNEUROSCI.3455-15.2016
10.1371/journal.pone.0297841,18aa490d45dfb6d0a65dc50a7b4662c2df5a3dd6,10.1093/brain/awv360
10.1371/journal.pone.0297841,71c46164ed9f9734acd38634e875f9d98c97f919,10.1002/jmri.24903
10.1371/journal.pone.0297841,433982785f9aeed038a3bf6a6221a0ccd1495948,10.1177/1545968314543652
10.1371/journal.pone.0297841,a33dd7f5c34cf5d1de84df051b651f571ceb9099,10.1002/mrm.25094
10.1371/journal.pone.0297841,eb707f288a306cf90a4cc50d9d8524a54137a12c,10.1007/s11606-014-3036-1
10.1371/journal.pone.0297841,36bc910a7c38e4ac2dad16c5a1124be8461f6ed3,10.1161/STR.0000000000000022
10.1371/journal.pone.0297841,e342eae308ebc5740f019898e5dd7702010981f5,10.1016/j.neurobiolaging.2014.02.022
10.1371/journal.pone.0297841,bf670a971ed85f48f976ec18af91524cb7096403,10.1016/j.neuroimage.2012.12.004
10.1371/journal.pone.0297841,7d1c5f67b1b49fc276d077d70b56c5cdbf05a72b,10.2522/ptj.20130053
10.1371/journal.pone.0297841,5e6d88a268517fcddf5dfc75c39a5b75d49a77c0,10.1212/WNL.0b013e31824367ab
10.1371/journal.pone.0297841,80679879f9b1a8cbfc32d7aa923fffdbb381cb24,10.1016/j.cub.2011.01.069
10.1371/journal.pone.0297841,0ddd0ccbb1e9b4c7bfa4e05ad859cc09df2d9214,10.1038/nature09511
10.1371/journal.pone.0297841,63658167b1fc618ff70be21bdfb264324d696f3e,10.1016/j.apmr.2009.04.005
10.1371/journal.pone.0297841,d942a65a46882f2309c02d6d254e263022303910,10.1177/1545968309338193
10.1371/journal.pone.0297841,d60bbf22771f9ab097bfff52f98bd16a7727f6d5,10.1016/j.apmr.2008.05.017
10.1371/journal.pone.0297841,57261ffdac7f3a4009ed5a420a2007501386350c,10.1007/s00221-006-0849-0
10.1371/journal.pone.0297841,893135a6cb23d67afd82d0df2b09569f67c2febb,10.1001/JAMA.296.17.2095
10.1371/journal.pone.0297841,5fc68284783812b3f928d03917fa627685b3a038,10.1152/JN.00346.2005
10.1371/journal.pone.0297841,190114ef4e972f6ac0c7e1c9f890aea9a5a9cfc8,10.1097/01.WCO.0000200544.29915.CC
10.1371/journal.pone.0297841,2fa363c34040b8b5be2bd1a49fc41ce83a41a885,10.1055/S-2005-923533
10.1371/journal.pone.0297841,c4243d6b580c9793b78cc6e3514eb323e656e4ab,10.1016/S0149-7634(02)00064-7
10.1371/journal.pone.0297841,f6a9818fbd0f0aa71f030ca336f4b5fc7e00001c,10.1161/HS0102.101224
10.1371/journal.pone.0297841,39197526e6660606308931be8ac6b2c1af9741f7,10.1002/1097-0029(20001001)51:1<85::AID-JEMT9>3.0.CO;2-0
10.1371/journal.pone.0297841,180e5ebca91505942758e79792984818fc5059c3,10.1523/JNEUROSCI.19-17-07568.1999
10.1371/journal.pone.0297841,ba38045e9f01ec4d128c5fbe5a46dc209fccaac4,10.1093/BRAIN/120.1.141
10.1371/journal.pone.0297841,0290d2de781e5b388530ca0b45c960a7c4445cd0,10.1249/00005768-198205000-00012
10.1186/s12984-025-01597-w,cdcc47e9a17e65552fd735f6ff39d2c3db6164e7,10.1109/JBHI.2023.3344176
10.1186/s12984-025-01597-w,f881dc6b2434a1dfac34288d81812db902e47d03,10.1109/TNSRE.2023.3281855
10.1186/s12984-025-01597-w,c4314cb488526b3991c8dce2c877b37bfb7d637e,10.3389/fnbot.2022.971547
10.1186/s12984-025-01597-w,00cb45ed5f2b92c0167dd0d1fac4bb61ea292da1,10.1002/acn3.51551
10.1186/s12984-025-01597-w,6a870dc239e8941ee973f81c5d06944d0f81c858,10.1177/15459683211062895
10.1186/s12984-025-01597-w,cb3496847c333dad3c89a6717b2649699af1e927,10.1186/s12984-022-00988-7
10.1186/s12984-025-01597-w,fd19e76ecd0683ab4ddda913cfe9057a9eee18f8,10.3390/s21062197
10.1186/s12984-025-01597-w,9845ce9be6b18ca233b185cf6f85aa3c604daf50,10.21203/rs.3.rs-89367/v1
10.1186/s12984-025-01597-w,d7f7a15c1e57f492cc8bc7332ec927ea09056d90,10.3233/JPD-202112
10.1186/s12984-025-01597-w,4e854d7cb799ee3db573e12fa7f2fe41c9860b9a,10.1002/brb3.2097
10.1186/s12984-025-01597-w,5d52d961f5e6d9bb9415c6372772d2240a2deee7,10.1088/1741-2552/aba162
10.1186/s12984-025-01597-w,36d58fb135f82a696a7617d09f77ed8db88f55e6,10.1186/s12984-020-00686-2
10.1186/s12984-025-01597-w,3f667e407a87e8d6e772b0dff8240c6a344b23ec,10.3390/brainsci10030157
10.1186/s12984-025-01597-w,f74a9fdad99f173f3b74f4721b1f9534c58fd64d,10.3389/fnagi.2019.00312
10.1186/s12984-025-01597-w,c18bca1dd6745c45e80df2f9c1a20d486fba86ba,10.1109/EMBC.2019.8857693
10.1186/s12984-025-01597-w,293c8a07d5edcd6778ab3ac225eee65f8eebe52c,10.1109/LRA.2018.2885165
10.1186/s12984-025-01597-w,ee1f2c400f7bb890a90cd31b52f200f9ad689460,10.3389/fnhum.2019.00090
10.1186/s12984-025-01597-w,d90ce9a4f13e79e328b13d42b28180a587461473,10.3389/fneur.2019.00058
10.1186/s12984-025-01597-w,70f145a589ee0e3c9eccfab7fb3c63d9898b67ab,10.1109/TNSRE.2019.2895029
10.1186/s12984-025-01597-w,119367228688851ef65fb7227cdcfe0ad0247a70,10.1186/s12984-018-0472-x
10.1186/s12984-025-01597-w,92afddd1f7c5a091de7777a47cae5396328039fb,10.1109/SMC.2018.00181
10.1186/s12984-025-01597-w,ad2b4ec769c63d8433cfdfea747e9efd528fbc87,10.3389/fnhum.2017.00462
10.1186/s12984-025-01597-w,6bce1263368b5af051558a1c6c9d27108e797f33,10.1109/ICORR.2017.8009317
10.1186/s12984-025-01597-w,e0641b215af1316ce6910de296b5211cc966de11,10.1109/EMBC.2017.8037032
10.1186/s12984-025-01597-w,02c98281d38dd0032d8e072fe1658ec7b7b6fcd3,10.1186/s12984-017-0276-4
10.1186/s12984-025-01597-w,be5c0e914a70a73f4e702167e777bdced8aec80a,10.3389/fnhum.2017.00194
10.1186/s12984-025-01597-w,306a42dd3d56bca19221a99a8fb7128ef065d06a,10.1038/nrn.2016.164
10.1186/s12984-025-01597-w,9114211888236f33bd6d92716331fed625d82def,10.1177/1545968316650426
10.1186/s12984-025-01597-w,fb5dfbe3b00b1ff6d88f8ae01d7a3987a9e0514b,10.1109/IWW-BCI.2016.7457463
10.1186/s12984-025-01597-w,bd097795881f8567ca69c730019ac193d1beb63e,10.1088/1741-2560/12/3/036004
10.1186/s12984-025-01597-w,c64ba97352368911b9e4cb81ecb933b20a7f4df1,10.1523/JNEUROSCI.5371-13.2015
10.1186/s12984-025-01597-w,c294221169442eeccffc68f2f13c63939b73d902,10.1016/j.pmrj.2014.01.006
10.1186/s12984-025-01597-w,669a5c3d7b5e07499abce1b2b1e8ad15b6bfd0c1,10.3389/fnsys.2014.00052
10.1186/s12984-025-01597-w,e5256badd907fab893c3d86457da7f815c3e8fdf,10.1186/1743-0003-11-9
10.1186/s12984-025-01597-w,851fb886cd5be44425a53a565418c9f05db9a22c,10.1109/NER.2013.6696237
10.1186/s12984-025-01597-w,bc38e7db70db091b0c3b3dc6410d48d40686bf86,10.3389/fnhum.2013.00568
10.1186/s12984-025-01597-w,cc657405f49c02f04d4289a45d663a529f135965,10.1515/bmt-2013-4182
10.1186/s12984-025-01597-w,1bd3ec8e969856fdfdd18a366be6a84d92a273c6,10.1177/1545968312445910
10.1186/s12984-025-01597-w,ce3c1b47e4951f93f97b464011f7017f7a16da94,10.1371/journal.pone.0037687
10.1186/s12984-025-01597-w,950410dfa2612f31bc2f0dd047838c0d2c71aaa7,10.1109/TNSRE.2012.2189584
10.1186/s12984-025-01597-w,df145f02919391f30ed972b12b8202b741e799cd,10.1016/j.neuroimage.2011.10.054
10.1186/s12984-025-01597-w,eba87661dcdd937376aad12683b8aa632f0875a5,10.1016/j.biopsycho.2011.09.006
10.1186/s12984-025-01597-w,2de0c166f896b0b4771bb41e5a9a776f6d4d0ccf,10.1109/IEMBS.2011.6091560
10.1186/s12984-025-01597-w,3ad8400ab1456113824115294eb3acdb6c87af35,
10.1186/s12984-025-01597-w,64ef44693186c4f067a40f8a9aa24706495844b7,10.1088/1741-2560/8/2/025004
10.1186/s12984-025-01597-w,5565599700a5c8cb181dcc75f971ec44d5666696,10.1016/j.neuroimage.2010.11.046
10.1186/s12984-025-01597-w,45b9351d010e267650b6d3d73f595345227a62ab,10.1093/med/9780195377729.001.0001
10.1186/s12984-025-01597-w,fe426aeaf70326aaca1c0644f853143c579a4945,10.1186/1743-0003-7-34
10.1186/s12984-025-01597-w,14b1bd5ba093edec8defd27e3e63c3e6c047c9c8,10.3174/ajnr.A1896
10.1186/s12984-025-01597-w,82e8b7fd3be7cda7de9879360b4f2f2207060fa1,10.1007/s10548-009-0109-2
10.1186/s12984-025-01597-w,4e4e802aea71acadf503271067689efaee5cd709,10.1016/j.neuroimage.2008.11.020
10.1186/s12984-025-01597-w,2b902cf988420937ed52d35acd96398437639304,
10.1186/s12984-025-01597-w,358db84da2a314cb842d7bb56327e700c1838999,10.1016/j.neuroimage.2008.08.036
10.1186/s12984-025-01597-w,65a805705c7fe9f8c7a02ee005fff10db773ebf4,10.1016/j.brainres.2008.03.009
10.1186/s12984-025-01597-w,7d2356d1115e92baaf0818dcfe8a2434ad242365,10.1037/10538-000
10.1186/s12984-025-01597-w,7ffcc42a1e1ddcd6ce658eed0fb5c125f7661515,10.1016/j.neuroimage.2006.11.028
10.1186/s12984-025-01597-w,4717840059f302d8749e6351177159f232db18b3,10.1177/1545968305284528
10.1186/s12984-025-01597-w,7e6de4d7bc8f9a74e6ce6c6a9e781443e19abd9d,10.1002/0471667196.ESS2935.PUB2
10.1186/s12984-025-01597-w,b6e028e635704f2e35c4e8fa1d6f27c3f15f71e9,10.1016/j.pneurobio.2004.04.001
10.1186/s12984-025-01597-w,cc5f0028a20cbee154fef135aef3a63a3f740bf9,10.1016/j.neuroimage.2003.12.041
10.1186/s12984-025-01597-w,0e22bfe09a9bcbeb1d848bb90ebe2d1fe47c496e,10.1097/00004691-200307000-00004
10.1186/s12984-025-01597-w,c0daa9a0f5145d17ed006c790c86a43261483304,10.1016/S1053-8119(03)00021-1
10.1186/s12984-025-01597-w,821c6660965ab4925d49aebffb40fd831b23a3f6,10.1111/1467-9868.00346
10.1186/s12984-025-01597-w,6de8736706abb37910c5f6769e2f53f1c1855c58,10.1016/S1388-2457(02)00057-3
10.1186/s12984-025-01597-w,b870d366ba1238667a5c3489df65e12c3fd98edc,10.1006/nimg.2001.0905
10.1186/s12984-025-01597-w,88a7498d16c2f47ea57c8418420e67d0ee40ad26,10.1006/nimg.2000.0609
10.1186/s12984-025-01597-w,d793158399f0b6107f5a8a6f267bcba2f9bfd727,10.1016/S0028-3908(99)00258-0
10.1186/s12984-025-01597-w,0e66a378a2414ea4602d1aabda55302496485b1b,10.1016/S1388-2457(99)00141-8
10.1186/s12984-025-01597-w,ccebaf07fb8e637793af309aebf3f577ca4b8835,10.1016/S0304-3940(97)00889-6
10.1186/s12984-025-01597-w,76a60b773e944b05d41fa016b6af9a7b4102555b,10.1006/nimg.1997.0286
10.1186/s12984-025-01597-w,12b9019f99a315a137400389ee7c6faa4cceef35,10.1126/SCIENCE.275.5306.1593
10.1186/s12984-025-01597-w,5cf5f7f2fe46fa0a4373623372440503dc9a9f6f,10.1002/PRI.66
10.1186/s12984-025-01597-w,f0f8114363d6ec9526a454146a63cbf012279673,10.2307/3620137
10.1186/s12984-025-01597-w,78d7d48de8d16e30e8d0232f9a2b7cf031518741,10.1007/978-3-030-41854-0_2
10.1186/s12984-025-01597-w,b7c1bdf7d9c92f7d38aeb2ca106189bffc903f5c,
10.1186/s12984-025-01597-w,0469f92dbce67ec4444d094e818eeebaaed3d8d5,
10.1186/s12984-025-01597-w,077d4aec11531f38b58e6b719dee12efdea36aac,10.1016/0013-4694(58)90053-1
10.1186/s12984-025-01597-w,b87904b440e8720a0f80de44113fe9f564ddba55,10.7326/0003-4819-31-6-1133_1
10.3390/bioengineering11080744,d604e52065b61d5bbce0062d4b98f8b3537b5873,10.3389/fnhum.2024.1362593
10.3390/bioengineering11080744,9772a3a3beb589fe1d41e5066f0b1ce231f7dac2,10.3389/fneur.2023.1327383
10.3390/bioengineering11080744,401962efa3404c17a415cbb446e7487c673948dd,10.1007/s12311-023-01632-3
10.3390/bioengineering11080744,5df8cb83a2cc7b6068242a99e0178e95d9df0476,10.3390/bioengineering10111265
10.3390/bioengineering11080744,b7c22224bd3bd69e24644dbe0fb787e7de6f90a8,10.1177/10998004231194954
10.3390/bioengineering11080744,0dfcd57f851afd0623e675895cec7a6c8b26b14c,10.3390/brainsci13081225
10.3390/bioengineering11080744,52d1e315a1fbfb5dc13bdbe5a38bc077e7c9d077,10.3390/biomedicines11082219
10.3390/bioengineering11080744,e419bac1a91d4f07d19bfff98a6e5db49d2b3260,10.1007/s00702-023-02674-x
10.3390/bioengineering11080744,36c1192d583e70cfc5a20e100b28f06178f2f998,10.1111/ejn.16073
10.3390/bioengineering11080744,3345265248188122a511f6fe20d3fb21f7bd35cf,10.3389/fphys.2022.1064584
10.3390/bioengineering11080744,8a8a8b3e925ff83f6e419096a1f168e3af565560,10.1016/j.brainres.2022.147993
10.3390/bioengineering11080744,263255518ca61ed4a53b754301203dfaec35abeb,10.1007/s12311-021-01362-4
10.3390/bioengineering11080744,0c6c86dbd96de4f09345e5b27a3c86a0b3472c91,10.1016/j.neulet.2021.136211
10.3390/bioengineering11080744,be2e727573549012d96bc970c291679e5758e776,10.3390/brainsci11081095
10.3390/bioengineering11080744,7af94efb5a707353510a49239b96e01df953b895,10.1007/s12311-021-01297-w
10.3390/bioengineering11080744,08c152480ddfff2a1cba8050932a3ce60520b7c0,10.1038/s41598-020-77383-6
10.3390/bioengineering11080744,f11d033eda0b3c91673ad7f3b53887f0a4648c06,10.3390/brainsci10100735
10.3390/bioengineering11080744,1f3e9ecfc6b2c61ed33829b0c3de88e05cc1c671,10.1080/10543406.2020.1818253
10.3390/bioengineering11080744,c0b60701a7debaf731a44fa63e0f7ebcc0b59d49,10.1016/j.jocn.2020.05.024
10.3390/bioengineering11080744,1e7fa6814b72cf619fe8f9a91c6298c853b97c07,10.1016/j.msard.2019.08.017
10.3390/bioengineering11080744,51d7922721fa94eaa46b2c834de5ef55e5a1141c,10.1016/j.jocn.2019.03.045
10.3390/bioengineering11080744,3f70f2cafa7c02e2baad49834e6ffddd6eed6060,10.1007/s00415-019-09385-y
