DOI,Citing Paper ID,Paper DOI
10.1016/j.bbr.2008.11.012,5b7092818a91cbe8a92a80399ee8e1a681d9d39f,10.3389/fnhum.2016.00026
10.1016/j.bbr.2008.11.012,0a2ea90479f90459611b2c94e0d2173e3c62d18b,10.1155/2016/7053867
10.1016/j.bbr.2008.11.012,d64b9414623efe6284f74c316dcabd2df0e16680,10.1016/j.nicl.2016.09.011
10.1016/j.bbr.2008.11.012,df78fb3c7eab5fce1d5d0dc0df8200666c2e3b78,10.3389/fnbeh.2016.00005
10.1016/j.bbr.2008.11.012,e1ace8054c63d5367e4e0d2a345a591db5935016,10.1016/j.braindev.2015.08.001
10.1016/j.bbr.2008.11.012,f67b5bdaefaf73935e9440bf108eb24ba3a4541f,10.1016/j.humov.2015.11.005
10.1016/j.bbr.2008.11.012,91abc84e922e0328a17ea048cdd65fb267c2598b,10.1037/bne0000131
10.1016/j.bbr.2008.11.012,ae865b92ee1ab6a338fc0b37cd0a44d5200955b5,10.1093/cercor/bhv347
10.1016/j.bbr.2008.11.012,1bbf4b32c25d51d4ce9044aa7635a5fd49d713da,10.1080/00222895.2015.1037879
10.1016/j.bbr.2008.11.012,cbc534f55850169c1de6e20a884c6e4be1257eb8,10.3389/fnagi.2015.00242
10.1016/j.bbr.2008.11.012,fdb27fa1edf41d324a5439c2d98536a3e7b566c0,
10.1016/j.bbr.2008.11.012,fb2fe11a806f24e5e64ef20e327b6f8d133e5cd2,10.1016/j.mri.2015.07.011
10.1016/j.bbr.2008.11.012,dc88bbd2e4d08aa8d2987190a91d06f3ba194107,10.3389/fneur.2015.00241
10.1016/j.bbr.2008.11.012,0741d626d28dd18347009c93d192db6f7e520fe2,10.1016/j.neuroimage.2015.07.077
10.1016/j.bbr.2008.11.012,9524b025e8d4947f95ed8cfd381875cb1a34951d,10.1007/s00221-015-4478-3
10.1016/j.bbr.2008.11.012,9c108c0829d2913e7679dbdb560fce0ca4708f71,10.3389/fnsys.2015.00140
10.1016/j.bbr.2008.11.012,64a6b64b406615e09c6ba33aa67b491967092dd0,10.3109/07434618.2015.1100215
10.1016/j.bbr.2008.11.012,038785846b4bcbdb4c55dafdcd0059acebf46c29,10.1016/j.humov.2015.07.005
10.1016/j.bbr.2008.11.012,feca391d4032fb134f0edd21619bb0e01113ee47,10.1016/j.neubiorev.2015.08.010
10.1016/j.bbr.2008.11.012,e4655f9d810ce9a4d713fcaaa35773784c45d23d,10.1016/j.bandc.2015.07.005
10.1016/j.bbr.2008.11.012,7f5d4f6cee936474d211ab76687bfac9ae2281b2,10.3389/fnbeh.2015.00234
10.1016/j.bbr.2008.11.012,137621bbfaa2389f87b4b82ec8c828a7d66d99b2,10.1109/TNSRE.2014.2371391
10.1016/j.bbr.2008.11.012,4db5ba3a67d06a74a7c8085bd2c4449d53594261,10.1101/cshperspect.a021691
10.1016/j.bbr.2008.11.012,3895d61815d1b1dbbb6a61dca4215c52f9f414a3,10.1167/15.11.6
10.1016/j.bbr.2008.11.012,e9b7df0476386756953c2b7a0ef814266f7ec2d7,10.1371/journal.pone.0134291
10.1016/j.bbr.2008.11.012,132c2122c2bef11f3a1202249fdf73f4877f90f9,10.1007/s00426-015-0682-9
10.1016/j.bbr.2008.11.012,06814b3aefd64970cc9e160e527b795733dc0fd2,10.1007/s40474-015-0051-9
10.1016/j.bbr.2008.11.012,8bd474a1a83e77ce9d64d1a93a0a092232652360,10.3389/fcell.2015.00038
10.1016/j.bbr.2008.11.012,f8ed09b715638df28a87291129a6992ff3608121,10.1016/j.math.2015.01.008
10.1016/j.bbr.2008.11.012,f5e0f694b7116d2f1962b33a0035e9fa30147372,10.1371/journal.pbio.1002186
10.1016/j.bbr.2008.11.012,3e2217d3584ccfe2d53c6df1248d31e1a2a3c3ca,10.1101/019646
10.1016/j.bbr.2008.11.012,7748eb0557cb55ac8f0795b5e21e21053adaa858,10.1016/j.neuron.2015.03.024
10.1016/j.bbr.2008.11.012,98d946f3cf86306c051f578d43402980484d0d5d,10.1016/j.nicl.2015.04.023
10.1016/j.bbr.2008.11.012,b4acceb8b907b189104cc3cc8e902d66511c11f2,10.1016/j.nbd.2015.02.020
10.1016/j.bbr.2008.11.012,51a821349705cae4d0177d3be1033bd39f5e3506,10.3280/RIP2014-004002
10.1016/j.bbr.2008.11.012,d5ab98efd626c8ca2c33ea574ace2858fa40c334,
10.1016/j.bbr.2008.11.012,21e2d465adde15297246afc9cb5be700032c7883,10.1007/s00221-015-4279-8
10.1016/j.bbr.2008.11.012,9eb2d0e0269e168fd8e695ab5cc5fdad95939752,10.1016/j.nicl.2015.04.013
10.1016/j.bbr.2008.11.012,ecaa875b2d04adf0def0ae4ce2763a0afb09b462,10.1162/jocn_a_00751
10.1016/j.bbr.2008.11.012,37605d9d4ff3dcd5a6b52e766916393a3208b1ff,10.1016/j.neurobiolaging.2014.12.014
10.1016/j.bbr.2008.11.012,a95b4bb3994505f4e8963e9bc758fdedba8762f5,10.1016/j.neuroimage.2014.12.049
10.1016/j.bbr.2008.11.012,b8404693ad0ce29efaadb8383ad34f1373465d1f,10.3389/fnhum.2015.00005
10.1016/j.bbr.2008.11.012,1d605a911b89f3d830d62c81c0501d1c8af89f2b,10.1016/j.neuroimage.2014.11.032
10.1016/j.bbr.2008.11.012,41b1086c8699424a11932a643070ec1c07d4fce0,10.1016/j.neuropsychologia.2014.11.005
10.1016/j.bbr.2008.11.012,603065cfadc9795867c641c822c575cb89dce35f,
10.1016/j.bbr.2008.11.012,1c950ee659a400f5700031496d9e1f23f7c42725,10.1007/s00221-014-4184-6
10.1016/j.bbr.2008.11.012,a81a1ac3ce2ec2e4189d301e2f559d684fa8f7eb,10.1016/j.neuroimage.2014.10.010
10.1016/j.bbr.2008.11.012,42ab94b45c9250a1755a7499e5357045f3f5e091,10.1111/ejn.12755
10.1016/j.bbr.2008.11.012,794ecbdb932d03a1718dc029f74b58c882e3df46,10.1523/JNEUROSCI.3414-14.2014
10.1016/j.bbr.2008.11.012,1bf64bfa88a6742d534452d4143f3b4609cd271c,
10.1016/j.bbr.2008.11.012,f0a69b2cecad403b08e016016a77389c68936751,10.1016/j.neuroscience.2014.09.033
10.1016/j.bbr.2008.11.012,f483f8d51cc7ebc0b3eb72804b5d89ebcb8de824,10.1016/j.nlm.2014.08.004
10.1016/j.bbr.2008.11.012,d0b1f19b6f9bdba77025847b648869aa8933b6f8,10.3389/fpsyt.2014.00165
10.1016/j.bbr.2008.11.012,53b2d8d7c965ed405b380c11e9063bbe7d968529,10.3233/NRE-141153
10.1016/j.bbr.2008.11.012,b47ab309bb95bd1beb0dfb01cd3c7604c1e2a53e,
10.1016/j.bbr.2008.11.012,44a5938ce7f99adfbfc6acd36b5279a0df9d644c,10.3389/fnhum.2014.00888
10.1016/j.bbr.2008.11.012,476c0e95117e7d11ba8f87ae1fedfb3eb43ff828,10.1016/j.neuroimage.2014.07.009
10.1016/j.bbr.2008.11.012,3a11a3ca01b70b8b4015bfa2073517a180f1baad,10.1093/gerona/glu153
10.1016/j.bbr.2008.11.012,40ec90b641dec30783238757da98db0bbab6c972,10.1016/j.neucli.2014.08.004
10.1016/j.bbr.2008.11.012,84ac7ff04ea06cddedcb8e52ca7a2b9892e5f25d,10.1523/JNEUROSCI.5306-13.2014
10.1016/j.bbr.2008.11.012,03d685b9a1f0e6e805897ac57bfca2bd2a2adb33,10.1016/j.neuroimage.2014.05.022
10.1016/j.bbr.2008.11.012,a2ffed33f84553a9eac677ec8019e0ab65e3f234,10.1016/j.nlm.2014.06.006
10.1016/j.bbr.2008.11.012,8296fc2220e469738acba90a4e35e9b1f83d7c57,10.1093/schbul/sbt147
10.1016/j.bbr.2008.11.012,db2c643b0733ef6a81fa46b81c27a7ac29308b04,10.1016/j.pediatrneurol.2014.04.027
10.1016/j.bbr.2008.11.012,2073091a99e1c4d0d4046716f263c1645ef93124,10.1371/journal.pone.0103885
10.1016/j.bbr.2008.11.012,07a073534261dce11eaa952465162ca575cf2f0e,10.1016/j.neuroimage.2016.07.032
10.1016/j.bbr.2008.11.012,24725b424d3f264178a9025923391034bae7b721,10.1016/j.brainres.2014.06.023
10.1016/j.bbr.2008.11.012,4e74dfed23f58f8e6f1cc2b0eb2211992f90ff97,10.1016/S0140-6736(13)62418-6
10.1016/j.bbr.2008.11.012,e342eae308ebc5740f019898e5dd7702010981f5,10.1016/j.neurobiolaging.2014.02.022
10.1016/j.bbr.2008.11.012,0338bea0acad166d86115f828383bd49f4e8e066,10.1044/2014_JSLHR-S-13-0039
10.1016/j.bbr.2008.11.012,e7d57461428d04792484278c684473a81b567c20,10.1002/hbm.22426
10.1016/j.bbr.2008.11.012,682ce7508d21447316f3a51883431fe1e4c5d51d,10.1016/j.neuroimage.2014.03.004
10.1016/j.bbr.2008.11.012,42aa4790237ec5b6f8d6601adcb6961af6ef40e6,10.1016/j.neuropsychologia.2014.05.001
10.1016/j.bbr.2008.11.012,3954f504b11174762d0129fb72ab39c6f08ac881,10.1016/j.biopsych.2013.09.034
10.1016/j.bbr.2008.11.012,5e86944cf1336285de6cd8b5da50ff07b33269ac,
10.1016/j.bbr.2008.11.012,b8ce206bd39ee53b22afe012867c74db1b63bf46,10.1098/rstb.2013.0185
10.1016/j.bbr.2008.11.012,acf5e61173bbeefcbd753dd7ba2ddedee6ac4c5f,10.1016/j.bbr.2014.02.037
10.1016/j.bbr.2008.11.012,5b83dbf4149329004978f994c9cae3b0b221d956,10.1002/hbm.22343
10.1016/j.bbr.2008.11.012,8ae36c020fa63cf627dee10f8bbb94a6bf3b6ecc,10.3389/fnins.2014.00090
10.1016/j.bbr.2008.11.012,0dfa1a7fb2b6b25984bc6f2e049ea3a39ae89cbe,10.1044/NNSLD24.2.43
10.1016/j.bbr.2008.11.012,b34e2c082283fb87a00e5c4d8d95e794130191ec,10.1007/s11881-013-0083-y
10.1016/j.bbr.2008.11.012,2732e4d9b28856881684d2c1e58a8940fd067d14,10.1152/jn.00756.2013
10.1016/j.bbr.2008.11.012,427208a94389fc1666be037f010ba2fa4e47719b,10.1016/j.nlm.2013.09.012
10.1016/j.bbr.2008.11.012,15796555b78a90a38a8a782080ffaba18de71b83,10.1016/j.psychres.2013.11.024
10.1016/j.bbr.2008.11.012,c3cfd7d49e65732da92ac973130d45efd29d195d,10.3233/JPD-130321
10.1016/j.bbr.2008.11.012,0063dd7a0e26cfe8a65432616ac888147f999319,10.1371/journal.pone.0086988
10.1016/j.bbr.2008.11.012,804ea7881d58969369e988db4a882a1ade8b11b2,10.1016/j.neuroimage.2013.07.024
10.1016/j.bbr.2008.11.012,e3906d0b604f90930903e29007ee09b77a518126,10.1002/mds.25726
10.1016/j.bbr.2008.11.012,0bfea471d1f4cc966eb231f15fbe930c3c7caff0,10.1111/ejn.12391
10.1016/j.bbr.2008.11.012,dd52a161911a8132969ae98a3da8bc4c550deebf,10.1038/nrneurol.2013.222
10.1016/j.bbr.2008.11.012,10a9df23977c1a9b8aad954bf12373fda2b50477,10.1016/j.bandl.2013.08.001
10.1016/j.bbr.2008.11.012,deaf3f0c7267f18b4d650e2f7377b04ac686e580,10.1016/j.neuropsychologia.2013.10.009
10.1016/j.bbr.2008.11.012,6d5e935151a980b6d84d2eb695bde28044c196c0,
10.1016/j.bbr.2008.11.012,878de0015662002e793bef23542c1f28a96b61f4,10.1371/journal.pone.0080058
10.1016/j.bbr.2008.11.012,bc634981dd8b463a2812d5b6cd054c59b7d3934f,10.3389/fnhum.2013.00752
10.1016/j.bbr.2008.11.012,a61840fda7404cabe4f78bd104570bd7df001cf5,10.1016/j.ridd.2013.08.014
10.1016/j.bbr.2008.11.012,3131d341732774bc8a8928b932d8deb52eee8d19,10.1002/hbm.22116
10.1016/j.bbr.2008.11.012,50208d6f7268a2fb3fcfa7c5d2e13eccd1ef0649,10.1002/hipo.22183
10.1016/j.bbr.2008.11.012,9de482bd79ec1a9e936a4232c19cd77bcfd1e87d,10.3389/fpsyg.2013.01008
10.1016/j.bbr.2008.11.012,adb3ce916f011cb1e18263af0bf2d7f077410e18,10.1007/s11881-013-0083-y
10.1016/j.bbr.2008.11.012,caba08a4a440e103d1d131a93ecab029770acfb6,10.1080/00222895.2013.837423
10.1016/j.bbr.2008.11.012,885f78f946efadddb30b2d97a33b7bf62eef05a2,10.1167/13.12.12
10.1016/j.bbr.2008.11.012,11476dcaf1f18d02ce61e2f3ee97e3a06b53dd3d,10.1016/j.neuron.2013.07.049
10.1016/j.bbr.2008.11.012,e82a5851e4f374f36496407e0092e5c1ba26d329,10.1162/jocn_a_00439
10.1016/j.bbr.2008.11.012,2e71bef78427d407f30900173a3444dd8c93eb15,10.3389/fnhum.2013.00492
10.1016/j.bbr.2008.11.012,b11f1232413fd999293db918cf69e154cfa5059f,10.3389/fneur.2013.00184
10.1016/j.bbr.2008.11.012,c914c018900331888b2273978d6a5f5fb151195e,10.3389/fneur.2013.00134
10.1016/j.bbr.2008.11.012,3dade8f3be87a829c717757d1f6ecdc179eb7375,
10.1016/j.bbr.2008.11.012,365cfba05f165c781b0fa5aa20ed1fdd3cd95184,
10.1016/j.bbr.2008.11.012,30a42dba164663c2fb4b1eb0f85075fc21125163,
10.1016/j.bbr.2008.11.012,154237b4928ad74e5c6bbbf782555826c972ddab,10.1080/13803395.2013.815693
10.1016/j.bbr.2008.11.012,9f6d6fee8fed58efdfcb51e65e65d06afb35fc81,10.1016/j.abb.2013.02.002
10.1016/j.bbr.2008.11.012,a046e5058654b93120646738da36b748587cc9a9,10.3389/fnhum.2013.00397
10.1016/j.bbr.2008.11.012,fe74c79c4a29f4bdd63a2933c0a8a136e7051907,10.1371/journal.pone.0067931
10.1016/j.bbr.2008.11.012,3e824de20ce3d5c42076a72cbfb591e2ca4c5f9a,10.3389/fnhum.2013.00333
10.1016/j.bbr.2008.11.012,0e4b692418b7f2ba4cca576ba540fc18005ecffb,10.3389/fnhum.2013.00318
10.1016/j.bbr.2008.11.012,92d8649d4fcf376493f185831cbe0349db3c9d3f,10.1016/j.ridd.2013.03.012
10.1016/j.bbr.2008.11.012,aaf8ec94a1751de562511ac64f926870356a20e2,10.1098/rspb.2013.0269
10.1016/j.bbr.2008.11.012,b03b335b3394861a869197498ebe8134b2935757,10.11606/T.42.2013.TDE-20092013-110340
10.1016/j.bbr.2008.11.012,2c533ebfabfc58dd09c1f8b7da61900caf2c7a22,10.3389/fnhum.2013.00169
10.1016/j.bbr.2008.11.012,3fbc0fcade63bd239ac8888cb13af46c2eeabab7,10.1038/nrneurol.2013.57
10.1016/j.bbr.2008.11.012,6ec72264ba3490ffadbbbc2b092dd176345d6099,10.3389/fnhum.2013.00142
10.1016/j.bbr.2008.11.012,50929433604c22637b98ea5311dde57412ff02f7,10.1007/s12311-013-0477-8
10.1016/j.bbr.2008.11.012,6ec4ff112ddda6c3e25ae773e7c64c5402b70001,10.1016/j.humov.2012.01.007
10.1016/j.bbr.2008.11.012,7090d746d23a59eb01d14ea256ce93aeb09b7e91,10.1016/j.cortex.2012.01.002
10.1016/j.bbr.2008.11.012,6b4baf2216bb31dfb2801be86873f48aa1b8bfbf,10.1037/a0031226
10.1016/j.bbr.2008.11.012,55e191c233048fb4516bb75957053b49fdc64890,10.3389/fnhum.2013.00082
10.1016/j.bbr.2008.11.012,162c56f62a3a9e5bb2041a7a310df18d3ba07924,
10.1016/j.bbr.2008.11.012,03d90e11f7f569ba9dff83f4eb34bc521e08be0e,10.1016/j.cognition.2012.11.006
10.1016/j.bbr.2008.11.012,2168807e6ee332ba85edcd0abed881a90eb7fe54,10.1177/1545968312461718
10.1016/j.bbr.2008.11.012,46a557b54bd7521468e61ea9e8095fb05f74ceac,10.1162/jocn_a_00325
10.1016/j.bbr.2008.11.012,2cbee2c33ff78fc21aa6eedeadee77a1e6c5443b,10.1016/j.neubiorev.2013.01.015
10.1016/j.bbr.2008.11.012,4d3505c4f41a1f6362542f655ccb7b5181125fd0,
10.1016/j.bbr.2008.11.012,bdd8c1626fc872ccaa4627bcec23787b5494d48f,10.1016/j.neuroimage.2012.11.020
10.1016/j.bbr.2008.11.012,bf8c2d1582cb66a09c748884a679805c6f54fe5d,10.1016/j.neuropsychologia.2012.09.023
10.1016/j.bbr.2008.11.012,c34c3e198388da37972d6cdb6e9fafdfdb65a362,10.1371/journal.pone.0052805
10.1016/j.bbr.2008.11.012,6e9d0b92d9094a0565eebb4405a225aac750e127,10.1155/2013/619319
10.1016/j.bbr.2008.11.012,e97b3cf077fcdca03fa1b282e8f8590b1fe12c13,10.1016/j.psychres.2012.06.009
10.1016/j.bbr.2008.11.012,0ce340448786c16f4519ac81d291541eddd51af6,10.1016/j.celrep.2012.11.014
10.1016/j.bbr.2008.11.012,2ae0373f96a14e40efef424760c150057507a4ff,
10.1016/j.bbr.2008.11.012,425f62555c961d990f3156e0fff53af89fa202a9,10.1016/j.neuron.2012.10.011
10.1016/j.bbr.2008.11.012,ba1043613932e94a29f69d2f562dbc4072565bd8,10.1037/a0028204
10.1016/j.bbr.2008.11.012,fbb34260f698b15fb01e6fb4575cdfe078e60b23,
10.1016/j.bbr.2008.11.012,d49351c8c8f598e61821d8cd57bfc09ec1c8e302,10.3389/fnhum.2012.00289
10.1016/j.bbr.2008.11.012,b626cc084862c80fa51792946dce8debb34af465,
10.1016/j.bbr.2008.11.012,823cd647dc08a6816fed3d8084efee2437494f75,10.1016/j.neuroimage.2012.04.060
10.1016/j.bbr.2008.11.012,425767556474d2e76f21b258aa726b80f784c874,10.1016/j.bbr.2012.05.014
10.1016/j.bbr.2008.11.012,0ce0cd0acb2d0d56ec03d8402634a4eddcc41e78,
10.1016/j.bbr.2008.11.012,bdfc025aff7f911b312e4115879b7e17dc69cab7,10.1111/j.1467-7687.2012.01150.x
10.1016/j.bbr.2008.11.012,ac3e2f23045b88c41c20e7a94b11273a4565c4ae,10.1007/S12662-012-0230-3
10.1016/j.bbr.2008.11.012,d174adf7e4a001944cb048db05e2f5a48504e19b,10.1111/j.1471-4159.2012.07806.x
10.1016/j.bbr.2008.11.012,a7f0a86919784412201e84297c0dbb8e1812d04e,10.1109/IJCNN.2012.6252375
10.1016/j.bbr.2008.11.012,2b6ccee786870f808a051e499b1daeeca415c7c9,10.1186/1471-2377-12-35
10.1016/j.bbr.2008.11.012,e3315c27bd776f5899e722aa8f7684ca42fa5405,10.1016/j.neuron.2012.03.037
10.1016/j.bbr.2008.11.012,ee41f3f9a7adb787397aa48eb3a9515e8d470665,
10.1016/j.bbr.2008.11.012,4d08e24cc83217bfa99af69cd78a473ad122ebcb,10.1037/a0026347
10.1016/j.bbr.2008.11.012,badaf89133bec0cea0df5438dbb970be810aa4a0,10.1111/j.1460-9568.2012.08005.x
10.1016/j.bbr.2008.11.012,3532cfc6e56fa397347bcb39ff9b0b708dc31fc2,10.1523/JNEUROSCI.4331-11.2012
10.1016/j.bbr.2008.11.012,038f05a37fa4c1a8346d842336d2cc11a05fb60b,10.1371/journal.pone.0031728
10.1016/j.bbr.2008.11.012,6d5df6a2c54c76cb9109dd87030feda1f40dd1e6,10.1016/j.ijpsycho.2011.11.012
10.1016/j.bbr.2008.11.012,5c4fa7a7ca892542a4c99714604f6e248f3a175c,10.3389/fnhum.2012.00067
10.1016/j.bbr.2008.11.012,5c0762f43cf07e2e3b268d360994126917873234,10.1523/JNEUROSCI.3860-11.2012
10.1016/j.bbr.2008.11.012,0e2921eb241fbab9ccbacd9e99f292d199cb706a,
10.1016/j.bbr.2008.11.012,49e93efa7ca68db70302c5d45b925cb4a91b36f5,10.1016/j.neuroimage.2011.07.072
10.1016/j.bbr.2008.11.012,b627593dc9f10e06e30b9f567758e46c741f80a7,10.1007/978-3-642-34713-9_29
10.1016/j.bbr.2008.11.012,e9bfc25a8e0f62dbd1cfa4afb2cabf0258c45080,10.1016/j.jpsychires.2011.07.015
10.1016/j.bbr.2008.11.012,37694b84b580c41180eac22ac01e5b037a19f91a,10.1016/j.neurobiolaging.2010.03.017
10.1016/j.bbr.2008.11.012,122a1c7b60d5f0ca9a1c21115dc5410efd5f621a,10.1016/j.brainres.2011.09.040
10.1016/j.bbr.2008.11.012,d4a23c4b54d731c7f0afcf4c7fa543151dadc30c,10.1016/j.neuron.2011.10.008
10.1016/j.bbr.2008.11.012,f0cc0518e7a102403ef48bd9dfdec26243bf76a4,10.1016/j.ridd.2011.07.026
10.1016/j.bbr.2008.11.012,2b6d3bcdf1991256731077743d6421e49f267aa3,10.1002/mds.23991
10.1016/j.bbr.2008.11.012,2b60e18a0f433829b2c970ec31930a374eeda2df,10.1016/j.neuroimage.2011.06.090
10.1016/j.bbr.2008.11.012,2e83da4031aa198ebd28721291923b496f4bc8d4,10.1098/rsta.2011.0078
10.1016/j.bbr.2008.11.012,f081bfb0f997bc59ad0075fd2e4ed7c6828e33ed,10.1080/09602011.2011.605589
10.1016/j.bbr.2008.11.012,9286aceaf165d94e04ff6bc487f5d4c34c293c65,
10.1016/j.bbr.2008.11.012,45bd2f10cfff0e2a58589298ffcb7890d9f847dd,10.1037/a0025213
10.1016/j.bbr.2008.11.012,520adb35fab11b12d99a9a97e181c7ce74d1f0e9,10.1016/j.bbr.2011.02.030
10.1016/j.bbr.2008.11.012,71055c252e44f066d2ce671d6490ad1bcb3c04f4,10.1093/brain/awr147
10.1016/j.bbr.2008.11.012,4fba02be3b4da04a9759ad2596a0a033cd81d808,10.1371/journal.pone.0021669
10.1016/j.bbr.2008.11.012,9fbbf39ab2d083af9be2b70c4291c2bd2d119b73,10.1007/s00540-011-1173-9
10.1016/j.bbr.2008.11.012,fa30780cb8591bad7a0a5d77c6539bebeb434b97,10.1016/j.brainresbull.2011.03.023
10.1016/j.bbr.2008.11.012,ad51c24f42bb7f23b6735cd7c13df67c2e46838d,10.11606/T.42.2011.TDE-04102011-161054
10.1016/j.bbr.2008.11.012,333581205f676e1f965ced18b63f255a5494cce6,
10.1016/j.bbr.2008.11.012,9e92d0d0a810534d8116ae7b76e9c05bce022281,10.1016/j.neuroscience.2011.01.040
10.1016/j.bbr.2008.11.012,7fd91574d794ef3a94225d9ca0791b08e15f697b,10.1051/medsci/2011274018
10.1016/j.bbr.2008.11.012,01fc82bbe145f7b15108fde3456603bf345dbca8,10.3389/fnsys.2011.00066
10.1016/j.bbr.2008.11.012,79547ec908fc1bb4a479fac63b49b98a92ff96ce,10.1371/journal.pone.0017577
10.1016/j.bbr.2008.11.012,7989eb46aa11717c4ea1e0caf13ddddbfc3b8648,10.1152/jn.01002.2010
10.1016/j.bbr.2008.11.012,05cd15e3d937929c800b95a148ab60f6fc3086e8,10.1016/j.ridd.2010.11.005
10.1016/j.bbr.2008.11.012,14959e81d54b0bbbb745a8c2159779342266071f,10.1007/s00221-011-2561-y
10.1016/j.bbr.2008.11.012,0a9fa1754070bbf5a16f37da11b08f0f24427022,10.1016/j.neuron.2010.11.043
10.1016/j.bbr.2008.11.012,9983fe927435a16fffcbb4f025da0d68ba4241ae,10.1016/j.bbr.2010.05.006
10.1016/j.bbr.2008.11.012,776e860e6efe04e9a280976d280c7a1025172cdb,10.1016/j.brainres.2010.09.060
10.1016/j.bbr.2008.11.012,2d505ec861e2365da3f2f78c633526beb5825517,10.1093/brain/awq293
10.1016/j.bbr.2008.11.012,60727a08528220d6d4f3d453f6dcc1354f7b1ab7,10.3758/PBR.17.6.790
10.1016/j.bbr.2008.11.012,ce92d25769ea651fcfdabfb71d9fb500ca91a2d0,10.1016/j.conb.2010.08.022
10.1016/j.bbr.2008.11.012,a0dfbce2c4aedf09f770a4d0b14c29a7ac105a49,10.3389/fnana.2010.00144
10.1016/j.bbr.2008.11.012,5ca0c38f37d744a8ae72fdec739897ec72ded559,10.1016/j.brainres.2010.09.045
10.1016/j.bbr.2008.11.012,13a67813ea78255c0ffdded0e93651545c56c367,10.2478/v10078-010-0026-1
10.1016/j.bbr.2008.11.012,c495762edd96469435c15ce377df64694b4154d1,10.1073/pnas.1013176107
10.1016/j.bbr.2008.11.012,e955c1ba9f042ef83f4fb502e317e9bd4293da88,10.1093/cercor/bhp276
10.1016/j.bbr.2008.11.012,2a7519a989c0c6be18f1dfc145fab09fe439f0e2,10.1152/jn.00355.2010
10.1016/j.bbr.2008.11.012,25e45eaf86fe8f11af322c688d1194bd34fbd636,10.1080/00222895.2010.510543
10.1016/j.bbr.2008.11.012,2ae7952c967f0e5a25a622cfbd1b128634ee2026,10.1016/j.neuroimage.2010.04.028
10.1016/j.bbr.2008.11.012,f73e5310d1fb7eef81866d2b3091533fbec64139,10.1016/j.neuroimage.2010.03.073
10.1016/j.bbr.2008.11.012,4988da2957d5e31c66d94f39b3726dfe13b342b9,10.1371/journal.pone.0011731
10.1016/j.bbr.2008.11.012,cd2a7eaa04df25c7326b22f0df5577f59240cd75,10.1523/JNEUROSCI.5569-09.2010
10.1016/j.bbr.2008.11.012,aa7fca390a6affd9411443648023dc00fe3a6395,10.1523/JNEUROSCI.0163-10.2010
10.1016/j.bbr.2008.11.012,713843e6904d50288bef30bd6d7adac62980cd09,10.1016/j.brainres.2010.03.017
10.1016/j.bbr.2008.11.012,dfa61be0573cca096caa0457f285d1de39e5a4b6,10.1016/j.tics.2010.02.001
10.1016/j.bbr.2008.11.012,34c8637364167af84571df20cb72e19d7a26b7b6,10.1152/jn.00006.2010
10.1016/j.bbr.2008.11.012,2df50fd9fa30460cd9da166599ade2d17c237795,10.1016/j.brainres.2009.12.073
10.1016/j.bbr.2008.11.012,dab9a3f8d4eb983a3c8150ef180f01041a2872a5,10.1007/s00221-009-2024-x
10.1016/j.bbr.2008.11.012,3c30f74e3642028ddbaffd1ff34993cc4cf33bf7,10.1007/s00221-010-2186-6
10.1016/j.bbr.2008.11.012,342976cf23ac7b66351a566241546cda12ac7ddd,10.1016/j.neuroimage.2009.08.048
10.1016/j.bbr.2008.11.012,befc637d9fa82f6ae2a5cf6f337b97b9ce796ba3,10.1038/nn.2472
10.1016/j.bbr.2008.11.012,bddfe733cdef583c1b5f2548e0583bb0d2d8a0d5,10.1097/WNR.0b013e328333ba08
10.1016/j.bbr.2008.11.012,b5f70028d1e641457aedf7a103065eeb9f22c792,10.1016/S1353-8020(09)70781-3
10.1016/j.bbr.2008.11.012,e414c3b857ca12233e63fb0d43dd475e12629f1f,10.1556/LP.1.2009.2.4
10.1016/j.bbr.2008.11.012,c37d0a62518410461732ca5a8c8d9fd7dd24593a,10.1055/s-0029-1242444
10.1016/j.bbr.2008.11.012,3247cba17f98e0a5b2c0fd1affb2b0a86fcadae3,10.1523/JNEUROSCI.3177-09.2009
10.1016/j.bbr.2008.11.012,61f849ca5a0a2977eab3fce3290286d9f2e90cbc,10.1016/j.neuroimage.2009.05.061
10.1016/j.bbr.2008.11.012,ce2ea9e03bb999564be960aeb540dd58fdbbf3e4,
10.1016/j.bbr.2008.11.012,edf68097d77b8cb52b4e5d395cea5a8b3677749a,10.1016/j.bbr.2008.10.001
10.1016/j.bbr.2008.11.012,4d050c1a8c911fa6478113f5eb79d7a9f1aa1dc3,10.7210/jrsj.41.591
10.1016/j.bbr.2008.11.012,af73c39528876caf281690e6678b1c244e53f76b,10.1016/b978-0-12-819410-2.00007-2
10.1016/j.bbr.2008.11.012,c8a0613ad0195fa0c532b62e390abacefe596927,
10.1016/j.bbr.2008.11.012,f8fccd638c954abec3a0a65f8a884d0fbab226d3,
10.1016/j.bbr.2008.11.012,cedffc73b6582375020458a75571f8a2bae39dd7,
10.1016/j.bbr.2008.11.012,0ffdbf2545b1f418397f08b9aa2820b42c434220,
10.1016/j.bbr.2008.11.012,f4c21356cf3a2fd9ed66e7cc73bf787a7dae47a9,10.1007/978-3-662-53386-4_62-1
